AsAh,KdJd,2c 5d 6d 9s 8s,Pair of Aces,King-High,P0,(null)
AcAd,KsTs,2c 5d 6d Kh 2h,Aces and Deuces,Kings and Deuces,P0,(null)
AsAc,Ks7s,2c 5d 6d 5h Th,Aces and Fives,Pair of Fives,P0,(null)
AcAs,KhQh,2c 5d 6d Ah 7c,Three Aces,Ace-High,P0,(null)
AsAc,KdQd,2c 5d 6d 7h 8d,Pair of Aces,King-High Flush,P1,(null)
AhAd,Kc7c,2c 5d 6d As Tc,Three Aces,Ace-High,P0,(null)
AhAs,2h2s,2c 5d 6d 7d 6s,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAc,KsQs,2c 5d 6d 3s Jd,Pair of Aces,King-High,P0,(null)
AsAd,KsQs,2c 5d 6d 9d 5h,Aces and Fives,Pair of Fives,P0,(null)
AhAs,Ks8s,2c 5d 6d Jd 8d,Pair of Aces,Pair of Eights,P0,(null)
AhAs,KdJd,2c 5d 6d 7s Kh,Pair of Aces,Pair of Kings,P0,(null)
AhAc,Kh9h,2c 5d 6d 4c Ts,Pair of Aces,King-High,P0,(null)
AsAh,Ks8s,2c 5d 6d Qh 8d,Pair of Aces,Pair of Eights,P0,(null)
AsAc,KhTh,2c 5d 6d 5s Ad,Aces Full over Fives,Pair of Fives,P0,(null)
AsAh,Kc9c,2c 5d 6d 6c Jc,Aces and Sixes,King-High Flush,P1,(null)
AcAh,KdQd,2c 5d 6d 9h 7d,Pair of Aces,King-High Flush,P1,(null)
AcAh,KsQs,2c 5d 6d Jc 5c,Aces and Fives,Pair of Fives,P0,(null)
AdAs,KhJh,2c 5d 6d Ks 4h,Pair of Aces,Pair of Kings,P0,(null)
AcAd,KcJc,2c 5d 6d Tc Ah,Three Aces,Ace-High,P0,(null)
AdAs,2s2h,2c 5d 6d Ac 7d,Three Aces,Three Deuces,P0,(null)
AdAc,KsJs,2c 5d 6d 2s 9c,Aces and Deuces,Pair of Deuces,P0,(null)
AhAs,KsTs,2c 5d 6d Kh Qh,Pair of Aces,Pair of Kings,P0,(null)
AcAh,2d2s,2c 5d 6d Js 9d,Pair of Aces,Three Deuces,P1,(null)
AcAd,KdTd,2c 5d 6d 9d 5s,Aces and Fives,King-High Flush,P1,(null)
AsAc,KhQh,2c 5d 6d Jc 9d,Pair of Aces,King-High,P0,(null)
AcAs,2d2h,2c 5d 6d 8d 3d,Pair of Aces,Eight-High Flush,P1,(null)
AhAc,KdQd,2c 5d 6d 5h 3s,Aces and Fives,Pair of Fives,P0,(null)
AhAs,2s2d,2c 5d 6d 8h 5h,Aces and Fives,Deuces Full over Fives,P1,(null)
AcAd,2s2h,2c 5d 6d Qc 3s,Pair of Aces,Three Deuces,P1,(null)
AdAs,KhJh,2c 5d 6d Jc Jd,Aces and Jacks,Three Jacks,P1,(null)
AsAd,KsQs,2c 5d 6d Th 7c,Pair of Aces,King-High,P0,(null)
AcAd,2s2h,2c 5d 6d 7d 3c,Pair of Aces,Three Deuces,P1,(null)
AhAs,Kh7h,2c 5d 6d 3c 5s,Aces and Fives,Pair of Fives,P0,(null)
AcAh,Kc8c,2c 5d 6d Ks Qd,Pair of Aces,Pair of Kings,P0,(null)
AhAc,Kd9d,2c 5d 6d 3s Th,Pair of Aces,King-High,P0,(null)
AsAh,KdJd,2c 5d 6d Ad Kc,Three Aces,Ace-High Flush,P1,(null)
AcAh,KhQh,2c 5d 6d 3c 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AsAh,KcTc,2c 5d 6d 9c 4s,Pair of Aces,King-High,P0,(null)
AdAc,Kc7c,2c 5d 6d 2s 7d,Aces and Deuces,Sevens and Deuces,P0,(null)
AdAh,Kd8d,2c 5d 6d 3h 7s,Pair of Aces,King-High,P0,(null)
AhAd,2s2d,2c 5d 6d Kc Kd,Aces and Kings,Deuces Full over Kings,P1,(null)
AcAd,Kc8c,2c 5d 6d 2h 7d,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,KsJs,2c 5d 6d 8d 2d,Ace-High Flush,Pair of Deuces,P0,(null)
AsAc,Ks7s,2c 5d 6d 4d 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AhAs,Kc8c,2c 5d 6d 9d 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AhAs,Kd8d,2c 5d 6d 9h 3c,Pair of Aces,King-High,P0,(null)
AsAh,KdQd,2c 5d 6d 9d 2s,Aces and Deuces,King-High Flush,P1,(null)
AcAd,KhJh,2c 5d 6d Kd 2h,Aces and Deuces,Kings and Deuces,P0,(null)
AdAh,KdJd,2c 5d 6d 6c 7s,Aces and Sixes,Pair of Sixes,P0,(null)
AcAh,Kd8d,2c 5d 6d Ks 5h,Aces and Fives,Kings and Fives,P0,(null)
AsAc,KcQc,2c 5d 6d 6s 7s,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,Kc9c,2c 5d 6d Tc Js,Pair of Aces,King-High,P0,(null)
AsAh,2h2d,2c 5d 6d 7c 4h,Pair of Aces,Three Deuces,P1,(null)
AhAs,2h2s,2c 5d 6d 3c Ac,Three Aces,Three Deuces,P0,(null)
AsAd,Kd8d,2c 5d 6d 2d 9s,Aces and Deuces,King-High Flush,P1,(null)
AhAd,2h2s,2c 5d 6d 9d 7s,Pair of Aces,Three Deuces,P1,(null)
AdAc,2s2d,2c 5d 6d Kd Qs,Pair of Aces,Three Deuces,P1,(null)
AcAh,2s2h,2c 5d 6d 5s Th,Aces and Fives,Deuces Full over Fives,P1,(null)
AcAd,KcTc,2c 5d 6d 7s 7h,Aces and Sevens,Pair of Sevens,P0,(null)
AdAs,KhTh,2c 5d 6d Ah 3c,Three Aces,Ace-High,P0,(null)
AhAs,2d2s,2c 5d 6d 3h 7d,Pair of Aces,Three Deuces,P1,(null)
AsAh,2h2s,2c 5d 6d Qs Tc,Pair of Aces,Three Deuces,P1,(null)
AcAs,Kh9h,2c 5d 6d Qs 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,Kd9d,2c 5d 6d 5s Qh,Aces and Fives,Pair of Fives,P0,(null)
AsAc,2h2d,2c 5d 6d Kd 3s,Pair of Aces,Three Deuces,P1,(null)
AhAd,KcTc,2c 5d 6d Th As,Three Aces,Pair of Tens,P0,(null)
AdAs,Kc8c,2c 5d 6d 9d 3d,Ace-High Flush,King-High,P0,(null)
AdAh,Kc8c,2c 5d 6d 9d 8d,Ace-High Flush,Pair of Eights,P0,(null)
AsAh,KhJh,2c 5d 6d 2h 7c,Aces and Deuces,Pair of Deuces,P0,(null)
AsAh,KhQh,2c 5d 6d 2s 3h,Aces and Deuces,Pair of Deuces,P0,(null)
AsAc,KdQd,2c 5d 6d 6c 5c,Aces and Sixes,Sixes and Fives,P0,(null)
AcAs,KsTs,2c 5d 6d Kd 3d,Pair of Aces,Pair of Kings,P0,(null)
AsAc,2h2d,2c 5d 6d 6s Jc,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAs,Ks7s,2c 5d 6d Ts 4h,Pair of Aces,King-High,P0,(null)
AhAs,Ks9s,2c 5d 6d Kh Kc,Aces and Kings,Three Kings,P1,(null)
AsAc,KhTh,2c 5d 6d Qd 3h,Pair of Aces,King-High,P0,(null)
AsAh,Kd8d,2c 5d 6d 7c 9h,Pair of Aces,Nine-High Straight,P1,(null)
AcAd,Kd9d,2c 5d 6d 8h Td,Pair of Aces,King-High Flush,P1,(null)
AcAd,KhTh,2c 5d 6d 5c 3c,Aces and Fives,Pair of Fives,P0,(null)
AsAh,Kc9c,2c 5d 6d Jc Th,Pair of Aces,King-High,P0,(null)
AdAh,2h2d,2c 5d 6d Th 4s,Pair of Aces,Three Deuces,P1,(null)
AdAs,Kd7d,2c 5d 6d 4h 7c,Pair of Aces,Pair of Sevens,P0,(null)
AsAd,KcQc,2c 5d 6d Ac 6c,Aces Full over Sixes,Ace-High Flush,P0,(null)
AdAc,KsQs,2c 5d 6d Kd Qd,Ace-High Flush,Kings and Queens,P0,(null)
AdAh,KsTs,2c 5d 6d Jh 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AcAd,Kh7h,2c 5d 6d Jc Jh,Aces and Jacks,Pair of Jacks,P0,(null)
AdAs,Kd8d,2c 5d 6d 5s 2d,Aces and Fives,King-High Flush,P1,(null)
AdAc,KsQs,2c 5d 6d 3d 4s,Six-High Straight,Six-High Straight,Split,P0,P1
AcAd,KsTs,2c 5d 6d 9s 5h,Aces and Fives,Pair of Fives,P0,(null)
AcAh,2h2d,2c 5d 6d 4s Jd,Pair of Aces,Three Deuces,P1,(null)
AhAs,Kd9d,2c 5d 6d 8c Qc,Pair of Aces,King-High,P0,(null)
AdAs,2h2s,2c 5d 6d 6s 9s,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAc,KhTh,2c 5d 6d Js Qc,Pair of Aces,King-High,P0,(null)
AcAh,2d2s,2c 5d 6d Td 4d,Pair of Aces,Ten-High Flush,P1,(null)
AcAh,KcQc,2c 5d 6d 5c As,Aces Full over Fives,Pair of Fives,P0,(null)
AsAh,2s2d,2c 5d 6d 4s 5h,Aces and Fives,Deuces Full over Fives,P1,(null)
AcAs,Kd7d,2c 5d 6d Kh 7c,Pair of Aces,Kings and Sevens,P1,(null)
AdAc,Kh7h,2c 5d 6d 8s 3c,Pair of Aces,King-High,P0,(null)
AcAh,2d2h,2c 5d 6d 6s 3h,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAs,KsTs,2c 5d 6d Kc Tc,Pair of Aces,Kings and Tens,P1,(null)
AcAh,KhTh,2c 5d 6d 8h 9h,Pair of Aces,King-High,P0,(null)
AsAh,2s2d,2c 5d 6d 4c Tc,Pair of Aces,Three Deuces,P1,(null)
AsAh,Kd8d,2c 5d 6d 3s Kh,Pair of Aces,Pair of Kings,P0,(null)
AsAd,Kd7d,2c 5d 6d Ah 2s,Aces Full over Deuces,Pair of Deuces,P0,(null)
AdAc,Kh7h,2c 5d 6d 4d Qd,Ace-High Flush,King-High,P0,(null)
AhAd,2s2d,2c 5d 6d 6h 4s,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AhAc,Kc9c,2c 5d 6d Jd 2d,Aces and Deuces,Pair of Deuces,P0,(null)
AcAh,KsJs,2c 5d 6d 9s 4c,Pair of Aces,King-High,P0,(null)
AcAs,Kc8c,2c 5d 6d 6c 6h,Sixes Full over Aces,Three Sixes,P0,(null)
AsAc,KdQd,2c 5d 6d Ts 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AcAd,2h2s,2c 5d 6d 8d Ts,Pair of Aces,Three Deuces,P1,(null)
AsAc,2h2d,2c 5d 6d 9s 6h,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AhAd,Kh7h,2c 5d 6d 3d Ts,Pair of Aces,King-High,P0,(null)
AcAh,Ks8s,2c 5d 6d 2s Jh,Aces and Deuces,Pair of Deuces,P0,(null)
AdAs,KhJh,2c 5d 6d 7d 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AhAc,2s2d,2c 5d 6d 9h Th,Pair of Aces,Three Deuces,P1,(null)
AcAh,KhJh,2c 5d 6d Kd 8d,Pair of Aces,Pair of Kings,P0,(null)
AhAs,Ks7s,2c 5d 6d Qh Qd,Aces and Queens,Pair of Queens,P0,(null)
AcAd,KhJh,2c 5d 6d 2h Jd,Aces and Deuces,Jacks and Deuces,P0,(null)
AcAs,KcJc,2c 5d 6d 4c 3s,Six-High Straight,Six-High Straight,Split,P0,P1
AsAh,Kh9h,2c 5d 6d Kc Tc,Pair of Aces,Pair of Kings,P0,(null)
AhAc,Kh8h,2c 5d 6d 5c 3s,Aces and Fives,Pair of Fives,P0,(null)
AdAc,Ks9s,2c 5d 6d 3s 5h,Aces and Fives,Pair of Fives,P0,(null)
AsAd,Kh9h,2c 5d 6d Ks 6c,Aces and Sixes,Kings and Sixes,P0,(null)
AhAd,KdTd,2c 5d 6d Jh 9h,Pair of Aces,King-High,P0,(null)
AdAs,2d2s,2c 5d 6d 7s 5c,Aces and Fives,Deuces Full over Fives,P1,(null)
AcAs,Kd8d,2c 5d 6d 7d 4d,Pair of Aces,Eight-High Straight Flush,P1,(null)
AcAh,Ks8s,2c 5d 6d 6h 3s,Aces and Sixes,Pair of Sixes,P0,(null)
AcAs,2h2s,2c 5d 6d 7h 5c,Aces and Fives,Deuces Full over Fives,P1,(null)
AsAh,KdQd,2c 5d 6d Qh Tc,Pair of Aces,Pair of Queens,P0,(null)
AsAh,KcQc,2c 5d 6d 4s 5c,Aces and Fives,Pair of Fives,P0,(null)
AsAd,2d2s,2c 5d 6d 4s 8h,Pair of Aces,Three Deuces,P1,(null)
AdAc,KcJc,2c 5d 6d Qh 8c,Pair of Aces,King-High,P0,(null)
AcAh,Ks7s,2c 5d 6d 4s Jd,Pair of Aces,King-High,P0,(null)
AhAd,KsTs,2c 5d 6d 6s 9s,Aces and Sixes,Pair of Sixes,P0,(null)
AhAc,Ks8s,2c 5d 6d Kc Kh,Aces and Kings,Three Kings,P1,(null)
AdAs,Kc7c,2c 5d 6d Ah Ks,Three Aces,Pair of Kings,P0,(null)
AcAs,2h2s,2c 5d 6d Tc 2d,Aces and Deuces,Four Deuces,P1,(null)
AsAh,Kc8c,2c 5d 6d 3d 3c,Aces and Treys,Pair of Treys,P0,(null)
AhAs,KhTh,2c 5d 6d Qc 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AdAc,KcQc,2c 5d 6d 9c 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAh,KhJh,2c 5d 6d 9c 8h,Pair of Aces,King-High,P0,(null)
AdAh,KhJh,2c 5d 6d 8s Jc,Pair of Aces,Pair of Jacks,P0,(null)
AhAs,Kd8d,2c 5d 6d Jc Qc,Pair of Aces,King-High,P0,(null)
AcAh,Kc7c,2c 5d 6d 9c 2d,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,KhTh,2c 5d 6d 2h 8d,Aces and Deuces,Pair of Deuces,P0,(null)
AdAh,Kd7d,2c 5d 6d As 7c,Three Aces,Pair of Sevens,P0,(null)
AcAs,Kd8d,2c 5d 6d 7c 7s,Aces and Sevens,Pair of Sevens,P0,(null)
AdAc,KcTc,2c 5d 6d Qh 7s,Pair of Aces,King-High,P0,(null)
AhAd,Kh7h,2c 5d 6d 3s 7c,Pair of Aces,Pair of Sevens,P0,(null)
AhAs,KdTd,2c 5d 6d 3s Ad,Three Aces,Ace-High Flush,P1,(null)
AsAh,Kc9c,2c 5d 6d Th 9s,Pair of Aces,Pair of Nines,P0,(null)
AhAc,Kc7c,2c 5d 6d Ad Qs,Three Aces,Ace-High,P0,(null)
AhAs,Kd7d,2c 5d 6d Qs 7h,Pair of Aces,Pair of Sevens,P0,(null)
AhAc,Ks8s,2c 5d 6d Kd Kc,Aces and Kings,Three Kings,P1,(null)
AsAc,Kh9h,2c 5d 6d 8c Jd,Pair of Aces,King-High,P0,(null)
AcAd,KdTd,2c 5d 6d 6c Jc,Aces and Sixes,Pair of Sixes,P0,(null)
AhAc,KdTd,2c 5d 6d 2h Qh,Aces and Deuces,Pair of Deuces,P0,(null)
AsAc,2d2s,2c 5d 6d 6c Qc,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAc,KsQs,2c 5d 6d 6c 4c,Aces and Sixes,Pair of Sixes,P0,(null)
AcAs,KhQh,2c 5d 6d Tc Kd,Pair of Aces,Pair of Kings,P0,(null)
AdAh,KhTh,2c 5d 6d Ks Jh,Pair of Aces,Pair of Kings,P0,(null)
AsAd,2d2h,2c 5d 6d 5s 8h,Aces and Fives,Deuces Full over Fives,P1,(null)
AsAh,Kh7h,2c 5d 6d Qh 9c,Pair of Aces,King-High,P0,(null)
AhAd,KcJc,2c 5d 6d 7s Ts,Pair of Aces,King-High,P0,(null)
AdAs,Kh8h,2c 5d 6d 6h 3c,Aces and Sixes,Pair of Sixes,P0,(null)
AdAc,KdTd,2c 5d 6d 4h Qh,Pair of Aces,King-High,P0,(null)
AdAs,Kh7h,2c 5d 6d 8d Ts,Pair of Aces,King-High,P0,(null)
AcAs,Ks7s,2c 5d 6d 4h Kh,Pair of Aces,Pair of Kings,P0,(null)
AdAh,KdJd,2c 5d 6d Qc 4h,Pair of Aces,King-High,P0,(null)
AcAd,KhQh,2c 5d 6d Js 3s,Pair of Aces,King-High,P0,(null)
AsAc,KcTc,2c 5d 6d 8c 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAh,KcTc,2c 5d 6d 4d 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AcAh,KdTd,2c 5d 6d Kh 3s,Pair of Aces,Pair of Kings,P0,(null)
AsAd,Ks7s,2c 5d 6d 5c 2d,Aces and Fives,Fives and Deuces,P0,(null)
AhAs,KhTh,2c 5d 6d Jd 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,Ks8s,2c 5d 6d Kh 8d,Pair of Aces,Kings and Eights,P1,(null)
AsAc,KcTc,2c 5d 6d 7d Td,Pair of Aces,Pair of Tens,P0,(null)
AsAh,KcJc,2c 5d 6d Tc 4d,Pair of Aces,King-High,P0,(null)
AsAc,KdTd,2c 5d 6d 2d 7c,Aces and Deuces,King-High Flush,P1,(null)
AdAc,Kh9h,2c 5d 6d 6s Qh,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,2h2s,2c 5d 6d Qh 2d,Aces and Deuces,Four Deuces,P1,(null)
AsAd,2d2s,2c 5d 6d 8d 5c,Aces and Fives,Deuces Full over Fives,P1,(null)
AhAs,Kc7c,2c 5d 6d Kd 6s,Aces and Sixes,Kings and Sixes,P0,(null)
AdAs,KdJd,2c 5d 6d 7d Qh,Pair of Aces,King-High Flush,P1,(null)
AcAd,KsQs,2c 5d 6d Jd Ah,Three Aces,Ace-High,P0,(null)
AsAh,KhQh,2c 5d 6d 7c Th,Pair of Aces,King-High,P0,(null)
AdAs,Kd9d,2c 5d 6d Qd Ac,Three Aces,King-High Flush,P1,(null)
AhAs,Kc8c,2c 5d 6d Tc 9s,Pair of Aces,King-High,P0,(null)
AsAc,Ks8s,2c 5d 6d Qs 4c,Pair of Aces,King-High,P0,(null)
AcAh,KcQc,2c 5d 6d Jh 4s,Pair of Aces,King-High,P0,(null)
AdAc,KdJd,2c 5d 6d Td 7d,Ace-High Flush,King-High Flush,P0,(null)
AhAc,2h2s,2c 5d 6d 7h 9h,Pair of Aces,Three Deuces,P1,(null)
AsAd,KcQc,2c 5d 6d 4c 7s,Pair of Aces,King-High,P0,(null)
AdAs,2h2s,2c 5d 6d 6c Th,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAs,Kh7h,2c 5d 6d 4h 3s,Six-High Straight,Seven-High Straight,P1,(null)
AdAh,2d2h,2c 5d 6d 9d 5s,Aces and Fives,Deuces Full over Fives,P1,(null)
AsAh,Kh7h,2c 5d 6d 4c 9d,Pair of Aces,King-High,P0,(null)
AcAh,Ks7s,2c 5d 6d 4h 5s,Aces and Fives,Pair of Fives,P0,(null)
AdAh,KhJh,2c 5d 6d Ks 8d,Pair of Aces,Pair of Kings,P0,(null)
AsAd,2d2h,2c 5d 6d 7c 3c,Pair of Aces,Three Deuces,P1,(null)
AdAc,Kh8h,2c 5d 6d 8s 2s,Aces and Deuces,Eights and Deuces,P0,(null)
AcAs,KsQs,2c 5d 6d Kh 4d,Pair of Aces,Pair of Kings,P0,(null)
AsAd,Kd7d,2c 5d 6d Ah Jd,Three Aces,King-High Flush,P1,(null)
AhAs,KhTh,2c 5d 6d Qd Qc,Aces and Queens,Pair of Queens,P0,(null)
AdAh,KdTd,2c 5d 6d 6h Jd,Aces and Sixes,King-High Flush,P1,(null)
AcAd,Kc9c,2c 5d 6d 7h 5c,Aces and Fives,Pair of Fives,P0,(null)
AcAh,Kd8d,2c 5d 6d 5h Kh,Aces and Fives,Kings and Fives,P0,(null)
AsAd,KdJd,2c 5d 6d 6h Th,Aces and Sixes,Pair of Sixes,P0,(null)
AhAc,KhJh,2c 5d 6d Qs Kc,Pair of Aces,Pair of Kings,P0,(null)
AhAc,KcJc,2c 5d 6d 6c 2h,Aces and Sixes,Sixes and Deuces,P0,(null)
AsAh,KsTs,2c 5d 6d 8h 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AsAh,Kd9d,2c 5d 6d 3h 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,Kh7h,2c 5d 6d Js 9s,Pair of Aces,King-High,P0,(null)
AdAc,2s2d,2c 5d 6d 3h 9c,Pair of Aces,Three Deuces,P1,(null)
AcAd,Ks9s,2c 5d 6d 7c Jh,Pair of Aces,King-High,P0,(null)
AsAh,2h2s,2c 5d 6d 6h Tc,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AhAd,KhTh,2c 5d 6d Tc 2s,Aces and Deuces,Tens and Deuces,P0,(null)
AcAs,2s2d,2c 5d 6d 2h 9h,Aces and Deuces,Four Deuces,P1,(null)
AsAh,Kh7h,2c 5d 6d Ac 9d,Three Aces,Ace-High,P0,(null)
AsAh,2s2h,2c 5d 6d 3h Td,Pair of Aces,Three Deuces,P1,(null)
AsAh,KhJh,2c 5d 6d Th 4s,Pair of Aces,King-High,P0,(null)
AdAs,KcQc,2c 5d 6d Qd 2s,Aces and Deuces,Queens and Deuces,P0,(null)
AdAc,KhQh,2c 5d 6d 2h 7c,Aces and Deuces,Pair of Deuces,P0,(null)
AdAs,Kd7d,2c 5d 6d 8s Ks,Pair of Aces,Pair of Kings,P0,(null)
AdAh,2h2d,2c 5d 6d Ts 6s,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AcAd,2s2d,2c 5d 6d Td 9h,Pair of Aces,Three Deuces,P1,(null)
AsAc,KsTs,2c 5d 6d 8h Kh,Pair of Aces,Pair of Kings,P0,(null)
AcAh,2s2h,2c 5d 6d Kd 7d,Pair of Aces,Three Deuces,P1,(null)
AdAc,Kd9d,2c 5d 6d Td Js,Pair of Aces,King-High Flush,P1,(null)
AcAh,KcQc,2c 5d 6d 2h As,Aces Full over Deuces,Pair of Deuces,P0,(null)
AsAd,2d2s,2c 5d 6d Qd Td,Ace-High Flush,Queen-High Flush,P0,(null)
AdAh,Kd7d,2c 5d 6d Ks 5c,Aces and Fives,Kings and Fives,P0,(null)
AcAh,2h2s,2c 5d 6d Td Js,Pair of Aces,Three Deuces,P1,(null)
AcAh,2h2s,2c 5d 6d 7h As,Three Aces,Three Deuces,P0,(null)
AsAh,KsTs,2c 5d 6d Qd 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AdAc,KcJc,2c 5d 6d Qd Ks,Pair of Aces,Pair of Kings,P0,(null)
AhAc,Kd9d,2c 5d 6d 7h Qh,Pair of Aces,King-High,P0,(null)
AcAs,Ks8s,2c 5d 6d 3h Qh,Pair of Aces,King-High,P0,(null)
AdAc,KdTd,2c 5d 6d 2h Ts,Aces and Deuces,Tens and Deuces,P0,(null)
AhAs,Kd9d,2c 5d 6d 9c 9h,Aces and Nines,Three Nines,P1,(null)
AsAd,KcTc,2c 5d 6d Jc Qs,Pair of Aces,King-High,P0,(null)
AcAs,KcTc,2c 5d 6d Ad Qh,Three Aces,Ace-High,P0,(null)
AcAs,KsQs,2c 5d 6d 6h 2s,Aces and Sixes,Sixes and Deuces,P0,(null)
AdAc,Kd9d,2c 5d 6d 9c Th,Pair of Aces,Pair of Nines,P0,(null)
AhAd,2h2d,2c 5d 6d 3s Kh,Pair of Aces,Three Deuces,P1,(null)
AhAc,KcJc,2c 5d 6d 9d 4s,Pair of Aces,King-High,P0,(null)
AhAd,KhQh,2c 5d 6d 3d 8h,Pair of Aces,King-High,P0,(null)
AdAh,Ks8s,2c 5d 6d 2h 4c,Aces and Deuces,Pair of Deuces,P0,(null)
AcAd,2h2d,2c 5d 6d Th 7h,Pair of Aces,Three Deuces,P1,(null)
AhAd,2d2h,2c 5d 6d 3c 6c,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AcAd,Ks9s,2c 5d 6d Js 4c,Pair of Aces,King-High,P0,(null)
AhAs,Kd9d,2c 5d 6d 6h Ac,Aces Full over Sixes,Pair of Sixes,P0,(null)
AsAd,2s2h,2c 5d 6d Qs Qd,Aces and Queens,Deuces Full over Queens,P1,(null)
AhAc,Ks7s,2c 5d 6d 9s 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AdAc,Kh9h,2c 5d 6d 8s 8h,Aces and Eights,Pair of Eights,P0,(null)
AdAh,Kh8h,2c 5d 6d Tc 8c,Pair of Aces,Pair of Eights,P0,(null)
AhAd,Ks8s,2c 5d 6d Th 4h,Pair of Aces,King-High,P0,(null)
AdAc,Kc9c,2c 5d 6d Jc 9s,Pair of Aces,Pair of Nines,P0,(null)
AhAs,KhQh,2c 5d 6d Qc 8s,Pair of Aces,Pair of Queens,P0,(null)
AcAd,Kd9d,2c 5d 6d 2d 7s,Aces and Deuces,King-High Flush,P1,(null)
AsAd,KhQh,2c 5d 6d Qd 4c,Pair of Aces,Pair of Queens,P0,(null)
AdAh,KcTc,2c 5d 6d Kh 8s,Pair of Aces,Pair of Kings,P0,(null)
AsAd,KsJs,2c 5d 6d Qh Qc,Aces and Queens,Pair of Queens,P0,(null)
AsAc,KsJs,2c 5d 6d Kh 2h,Aces and Deuces,Kings and Deuces,P0,(null)
AsAd,2h2d,2c 5d 6d 7h Th,Pair of Aces,Three Deuces,P1,(null)
AdAh,Ks8s,2c 5d 6d 8h 2d,Aces and Deuces,Eights and Deuces,P0,(null)
AsAd,KhTh,2c 5d 6d Jc 4d,Pair of Aces,King-High,P0,(null)
AhAs,Kc9c,2c 5d 6d Kd 8d,Pair of Aces,Pair of Kings,P0,(null)
AdAs,Ks7s,2c 5d 6d 9c 5h,Aces and Fives,Pair of Fives,P0,(null)
AhAc,2h2s,2c 5d 6d 9d 5s,Aces and Fives,Deuces Full over Fives,P1,(null)
AcAh,Kc7c,2c 5d 6d 3s Qd,Pair of Aces,King-High,P0,(null)
AsAd,2h2s,2c 5d 6d 7s Qh,Pair of Aces,Three Deuces,P1,(null)
AhAd,Kd7d,2c 5d 6d Qc 9h,Pair of Aces,King-High,P0,(null)
AcAh,2s2d,2c 5d 6d 9c 4s,Pair of Aces,Three Deuces,P1,(null)
AdAc,Kh8h,2c 5d 6d 5s Qd,Aces and Fives,Pair of Fives,P0,(null)
AsAd,2s2d,2c 5d 6d 7c 8d,Pair of Aces,Three Deuces,P1,(null)
AdAh,KcQc,2c 5d 6d 3s Jd,Pair of Aces,King-High,P0,(null)
AhAc,KsTs,2c 5d 6d 2d Qs,Aces and Deuces,Pair of Deuces,P0,(null)
AdAs,Ks8s,2c 5d 6d Tc Qc,Pair of Aces,King-High,P0,(null)
AcAd,KsTs,2c 5d 6d Jd 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AsAd,KcQc,2c 5d 6d Jc Js,Aces and Jacks,Pair of Jacks,P0,(null)
AhAc,KhQh,2c 5d 6d 6s 2s,Aces and Sixes,Sixes and Deuces,P0,(null)
AhAs,KhTh,2c 5d 6d 8s 4h,Pair of Aces,King-High,P0,(null)
AhAs,Kh7h,2c 5d 6d 2h 7s,Aces and Deuces,Sevens and Deuces,P0,(null)
AdAs,Kd7d,2c 5d 6d 4h 5h,Aces and Fives,Pair of Fives,P0,(null)
AdAh,Ks9s,2c 5d 6d Js 4s,Pair of Aces,King-High,P0,(null)
AdAc,Ks8s,2c 5d 6d Kc 5h,Aces and Fives,Kings and Fives,P0,(null)
AsAh,Kc8c,2c 5d 6d Qs 8s,Pair of Aces,Pair of Eights,P0,(null)
AcAd,KdQd,2c 5d 6d 4c 5c,Aces and Fives,Pair of Fives,P0,(null)
AsAd,KdQd,2c 5d 6d Kh Ks,Aces and Kings,Three Kings,P1,(null)
